Id,Zeitstempel,MaschinenID,MachineLabel,OrderID,ConfirmationID,MaterialID,Tools,Component,ProgramName,LineNumber,BlockNr,Block,ProgramStatus,OperationMode,cmdSpeed,actSpeed,Override,feedRateOverride,Pos_AX_mm,Pos_AY_mm,Pos_AZ_mm,Pos_ax5,Pos_ax8,Current_AX,Current_AY,Current_AZ,Current_ax5,Current_ax8,Temp_AX,Temp_AY,Temp_AZ,Temp_ax5,Temp_ax8,Torque_AX,Torque_AY,Torque_AZ,Torque_ax5,Torque_ax8,reserve_1,reserve_2,reserve_3,reserve_4,reserve_5,Update_am,Update_durch,Spannung,Strom,WirkLeistung,Arbeit
152,2025-08-06 07:18:22.833,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1000,"747,986",100,100,"3,77647",108,288,0,NULL,"0,210205","0,103308","-0,05874","0,045789","-0,145508","23,8001","23,9","25,4","21,6932","24,4","0,038","0,025","-0,012","0,024","-0,079",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
153,2025-08-06 07:18:31.753,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1100,"819,397",100,100,"-35,0835",108,288,0,NULL,"0,206104","0,108435","-0,044971","0,046924","-0,162109","23,9","23,9802","25,4022","21,6414","24,4","0,038","0,025","-0,011","0,024","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
154,2025-08-06 07:18:37.763,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1100,"829,468",100,100,"-24,7769",108,288,0,NULL,"0,200208","0,108435","-0,044531","0,048248","-0,164063","23,9","24,0977","25,4055","21,7","24,5","0,044","0,025","-0,012","0,025","-0,103",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
155,2025-08-06 07:18:43.763,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1100,"824,89",100,100,"-15,1369",108,288,0,NULL,"0,217126","0,108435","-0,04585","0,048059","-0,185547","23,9","24,1","25,4725","21,7","24,5616","0,05","0,025","-0,011","0,025","-0,068",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
156,2025-08-06 07:18:49.777,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1100,"824,89",100,100,"-4,82353",108,288,0,NULL,"0,165601","0,106128","-0,048926","0,046167","-0,174316","23,9","24,1","25,4756","21,7","24,6","0,049","0,025","-0,012","0,024","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
157,2025-08-06 07:18:55.893,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1100,"820,312",100,100,4,108,"289,156",0,NULL,"0,077161","0,106384","0,367676","0,046167","-0,179199","23,9","24,1081","25,5","21,7","24,6","0,044","0,025","0,096","0,024","-0,082",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
158,2025-08-06 07:19:04.810,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1200,"900,879",100,100,"-35,1835",108,288,0,NULL,"0,217639","0,101514","-0,04541","0,044464","-0,224609","23,999","24,2979","25,5","21,7","24,6989","0,052","0,024","-0,014","0,024","-0,095",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
159,2025-08-06 07:19:10.827,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1200,"899,963",100,100,"-24,1969",108,288,0,NULL,"0,188416","0,105615","-0,045703","0,047491","-0,245117","24,0056","24,3","25,5027","21,7","24,7499","0,055","0,025","-0,011","0,023","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
160,2025-08-06 07:19:16.847,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1200,"904,541",100,100,"-15,7169",108,288,0,NULL,"0,227637","0,103821","-0,049072","0,045789","-0,200684","24,0352","24,3","25,5775","21,7768","24,8","0,041","0,025","-0,013","0,024","-0,099",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
161,2025-08-06 07:19:22.840,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1200,"905,457",100,100,"-5,73686",108,288,0,NULL,"0,224304","0,104077","-0,045996","0,046356","-0,211914","24,0973","24,3931","25,6","21,72","24,8","0,045","0,025","-0,011","0,025","-0,089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
162,2025-08-06 07:19:28.850,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1200,"903,625",100,100,4,108,"288,903",0,NULL,"0,073315","0,105872","0,414258","0,047681","-0,20459","24,1","24,4","25,6","21,7895","24,8","0,017","0,025","0,096","0,024","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
163,2025-08-06 07:19:37.780,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1300,"972,29",100,100,"-34,4569",108,288,0,NULL,"0,196362","0,108435","-0,048193","0,049005","-0,224121","24,1","24,443","25,6","21,7993","24,9","0,048","0,026","-0,011","0,025","-0,086",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
164,2025-08-06 07:19:43.793,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1300,"975,037",100,100,"-24,7902",108,288,0,NULL,"0,185596","0,110742","-0,051416","0,047113","-0,219727","24,1","24,5","25,6","21,8","24,9","0,045","0,026","-0,013","0,025","-0,105",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
165,2025-08-06 07:19:49.803,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1300,"977,783",100,100,"-15,1502",108,288,0,NULL,"0,230713","0,109973","-0,046729","0,049194","-0,218262","24,1","24,5816","25,6","21,8",25,"0,053","0,026","-0,011","0,025","-0,109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
166,2025-08-06 07:19:55.823,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1300,"970,459",100,100,"-4,8302",108,288,0,NULL,"0,172266","0,110486","-0,047314","0,049951","-0,174805","24,1","24,6","25,6","21,8","25,011","0,047","0,026","-0,012","0,026","-0,113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
167,2025-08-06 07:20:01.943,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1300,"975,952",100,100,4,108,"288,156",0,NULL,"0,131763","0,107922","0,28418","0,048248","-0,167969","24,1357","24,6","25,6","21,8","25,1","0,053","0,026","0,077","0,025","-0,071",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
168,2025-08-06 07:20:10.840,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1400,"1049,19",100,100,"-35,7169",108,288,0,NULL,"0,196106","0,109973","-0,04585","0,044275","-0,200195","24,1781","24,7","25,6066","21,8","25,1053","0,054","0,026","-0,011","0,023","-0,106",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
169,2025-08-06 07:20:16.857,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1400,"1051,03",100,100,"-24,7369",108,288,0,NULL,"0,229175","0,10741","-0,047314","0,042761","-0,182129","24,2","24,8","25,6489","21,8","25,2","0,044","0,025","-0,013","0,022","-0,122",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
170,2025-08-06 07:20:22.857,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1400,"1050,11",100,100,"-15,2635",108,288,0,NULL,"0,19021","0,106128","-0,052441","0,043896","-0,18457","24,2","24,8","25,6805","21,8","25,2997","0,045","0,025","-0,013","0,022","-0,098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
171,2025-08-06 07:20:28.870,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1400,"1045,53",100,100,"-4,7702",108,288,0,NULL,"0,216101","0,106641","-0,046143","0,04541","-0,191406","24,2967","24,8","25,6987","21,8695","25,3","0,046","0,025","-0,013","0,024","-0,081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,2025-08-06 07:20:34.890,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1400,"1051,03",100,100,4,108,"289,89",0,NULL,"0,062036","0,105359","0,358887","0,045221","-0,233398","24,3","24,9","25,7","21,8","25,3234","0,057","0,025","-0,014","0,024","-0,115",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
173,2025-08-06 07:20:43.813,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1500,"1126,1",100,100,"-34,4769",108,288,0,NULL,"0,201489","0,107666","-0,053027","0,045032","-0,203613","24,3","24,9","25,7202","21,8321","25,4","0,058","0,025","-0,013","0,023","-0,123",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
174,2025-08-06 07:20:49.820,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1500,"1122,44",100,100,"-25,3302",108,288,0,NULL,"0,190979","0,108435","-0,055225","0,044086","-0,193848","24,3","24,9953","25,7003","21,8002","25,4","0,052","0,025","-0,012","0,024","-0,095",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
175,2025-08-06 07:20:55.930,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1500,"1127,01",100,100,"-15,0169",108,288,0,NULL,"0,17406","0,107153","-0,057715","0,045599","-0,183594","24,3","25,0901","25,7997","21,8037","25,4999","0,053","0,025","-0,013","0,023","-0,12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
176,2025-08-06 07:21:01.953,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1500,"1124,27",100,100,"-4,68353",108,288,0,NULL,"0,209949","0,104077","-0,053906","0,044843","-0,1875","24,3","25,1","25,8","21,8","25,6","0,05","0,024","-0,014","0,023","-0,114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
177,2025-08-06 07:21:07.973,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1500,"1127,01",100,100,4,108,"288,47",0,NULL,"0,054089","0,105359","0,358301","0,042761","-0,17627","24,3762","25,1","25,8","21,8074","25,6","0,012","0,025","-0,013","0,023","-0,078",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
178,2025-08-06 07:21:16.890,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1600,"1202,09",100,100,"-34,1902",108,288,0,NULL,"0,190466","0,106384","-0,057861","0,04541","-0,244141","24,4","25,2","25,8","21,8995","25,6918","0,051","0,025","-0,013","0,024","-0,076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,2025-08-06 07:21:22.913,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1600,"1202,09",100,100,"-25,7035",108,288,0,NULL,"0,201746","0,105872","-0,053906","0,044843","-0,205078","24,4","25,2","25,8","21,8755","25,7114","0,045","0,025","-0,014","0,023","-0,101",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
180,2025-08-06 07:21:28.927,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1600,"1200,26",100,100,"-15,5369",108,288,0,NULL,"0,274036","0,106641","-0,05625","0,044275","-0,185059","24,4","25,3","25,8","21,8999","25,8","0,051","0,025","-0,013","0,023","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
181,2025-08-06 07:21:34.933,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1600,"1199,34",100,100,"-5,23686",108,288,0,NULL,"0,221228","0,108435","-0,057861","0,045032","-0,19043","24,4","25,3","25,8","21,8999","25,8929","0,056","0,026","-0,015","0,024","-0,125",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
182,2025-08-06 07:21:40.943,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1600,1203,100,100,"-33,1006",108,290,0,NULL,"-0,776733","0,106897","0,173291","0,04541","-0,235352","24,4","25,3995","25,8","21,8643","25,9","0,018","0,025","0,083","0,024","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
183,2025-08-06 07:21:49.857,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1700,"1275,33",100,100,"-34,9502",108,288,0,NULL,"0,19585","0,10741","-0,057861","0,042761","-0,190918","24,491","25,4","25,8","21,8978","25,9307","0,053","0,025","-0,014","0,022","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
184,2025-08-06 07:21:55.867,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1700,"1276,25",100,100,"-24,4769",108,288,0,NULL,"0,219946","0,108179","-0,053174","0,043329","-0,194824","24,496","25,4017","25,8","21,9",26,"0,058","0,026","-0,016","0,023","-0,098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
185,2025-08-06 07:22:01.877,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1700,"1272,58",100,100,"-15,3169",108,288,0,NULL,"0,199951","0,109204","-0,060645","0,042004","-0,195801","24,5","25,5","25,8997","21,9","26,1","0,071","0,025","-0,015","0,022","-0,112",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
186,2025-08-06 07:22:07.900,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1700,"1271,67",100,100,"-4,64353",108,288,0,NULL,"0,210205","0,109973","-0,052295","0,042572","-0,228027","24,5","25,5988","25,8676","21,9","26,1","0,059","0,027","-0,014","0,022","-0,093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
187,2025-08-06 07:22:13.923,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1700,"1276,25",100,100,4,108,"289,683",0,NULL,"0,075366","0,11228","0,418652","0,044275","-0,180176","24,584","25,6","25,9","21,9","26,1999","0,049","0,026","-0,013","0,023","-0,116",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
188,2025-08-06 07:22:22.843,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1800,"1347,66",100,100,"-34,6569",108,288,0,NULL,"0,197644","0,112793","-0,05918","0,046735","-0,21582","24,6","25,6","25,9","21,9237","26,3","0,051","0,027","-0,015","0,023","-0,087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
189,2025-08-06 07:22:28.953,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1800,"1349,49",100,100,"-24,1769",108,288,0,NULL,"0,198669","0,110999","-0,056543","0,047681","-0,224609","24,6","25,7","25,9","21,9006","26,3304","0,053","0,026","-0,014","0,025","-0,088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,2025-08-06 07:22:34.973,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1800,"1350,4",100,100,"-13,8502",108,288,0,NULL,"0,233276","0,11228","-0,052588","0,046545","-0,195313","24,6","25,7203","25,9","21,9","26,4","0,054","0,027","-0,011","0,024","-0,085",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
191,2025-08-06 07:22:40.980,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1800,"1350,4",100,100,"-4,19686",108,288,0,NULL,"0,192261","0,113562","-0,056982","0,049005","-0,217285","24,6","25,8","25,9","21,9","26,4","0,059","0,027","-0,015","0,026","-0,134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
192,2025-08-06 07:22:46.997,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1800,"1351,32",100,100,"-15,3746",108,290,0,NULL,"-1,44862","0,112024","0,19292","0,048437","-0,199219","24,6","25,8957","25,9","21,9537","26,5003","0,053","0,027","-0,014","0,025","-0,1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
193,2025-08-06 07:22:55.920,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,1900,"1424,56",100,100,"-35,4235",108,288,0,NULL,"0,184314","0,114075","-0,050244","0,05014","-0,202637","24,6485","25,9","25,9","21,9117","26,6","0,044","0,026","-0,014","0,026","-0,103",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
194,2025-08-06 07:23:01.943,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,1900,"1424,56",100,100,"-25,2635",108,288,0,NULL,"0,181494","0,107666","-0,04834","0,047491","-0,198242","24,6947","25,9","25,9","21,9019","26,6739","0,054","0,026","-0,012","0,025","-0,081",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
195,2025-08-06 07:23:07.967,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,1900,"1427,31",100,100,"-15,1102",108,288,0,NULL,"0,231738","0,107153","-0,054346","0,047491","-0,189453","24,7","25,9798","25,9","21,9129","26,7497","0,059","0,025","-0,012","0,025","-0,087",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
196,2025-08-06 07:23:13.970,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,1900,"1424,56",100,100,"-3,44353",108,288,0,NULL,"0,237634","0,10741","-0,05874","0,049762","-0,23877","24,7",26,"25,9066","21,9554","26,8","0,064","0,025","-0,013","0,026","-0,129",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
197,2025-08-06 07:23:19.987,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,1900,"1427,31",100,100,4,108,"288,87",0,NULL,"0,078442","0,109717","0,416602","0,05014","-0,212402","24,7","26,1","25,9889","21,9757","26,8","0,018","0,026","0,083","0,027","-0,092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
198,2025-08-06 07:23:29.000,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,2000,"1495,97",100,100,"-34,3369",108,288,0,NULL,"0,220715","0,110486","-0,053174","0,045978","-0,195801","24,7099","26,1","25,9","21,9968","26,9","0,046","0,026","-0,014","0,023","-0,11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
199,2025-08-06 07:23:35.013,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,2000,"1497,8",100,100,"-24,0169",108,288,0,NULL,"0,198157","0,106128","-0,056543","0,04314","-0,180176","24,8","26,1","25,9946","21,9721","26,9999","0,053","0,026","-0,014","0,023","-0,093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200,2025-08-06 07:23:41.027,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,2000,"1503,3",100,100,"-15,7035",108,288,0,NULL,"0,21687","0,107922","-0,058008","0,041248","-0,215332","24,8","26,2","25,961",22,"27,1","0,05","0,025","-0,015","0,022","-0,117",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
201,2025-08-06 07:23:47.030,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,2000,"1504,21",100,100,"-5,22353",108,288,0,NULL,"0,229175","0,109204","-0,05874","0,041626","-0,263184","24,8","26,2","25,9999",22,"27,1","0,062","0,025","-0,014","0,022","-0,094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
202,2025-08-06 07:23:53.040,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,31,NULL,NULL,NULL,NULL,2000,"1499,63",100,100,4,108,"288,583",0,NULL,"0,042297","0,106897","0,327539","0,043518","-0,185059","24,8","26,3",26,22,"27,1743","0,056","0,025","-0,016","0,023","-0,097",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,2025-08-06 07:24:01.973,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,23,NULL,NULL,NULL,NULL,2100,"1574,71",100,100,"-35,9435",108,288,0,NULL,"0,26532","0,107666","-0,056396","0,044464","-0,243164","24,8","26,3523",26,"21,9713","27,3","0,053","0,026","-0,013","0,023","-0,12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
204,2025-08-06 07:24:07.983,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,25,NULL,NULL,NULL,NULL,2100,"1572,88",100,100,"-24,4569",108,288,0,NULL,"0,199695","0,109204","-0,056104","0,041058","-0,219238","24,8","26,3981",26,22,"27,3","0,052","0,026","-0,012","0,021","-0,096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
205,2025-08-06 07:24:13.990,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,27,NULL,NULL,NULL,NULL,2100,"1574,71",100,100,"-13,8035",108,288,0,NULL,"0,209949","0,110742","-0,055957","0,041437","-0,189453","24,8049","26,4","26,0184",22,"27,4","0,047","0,026","-0,014","0,022","-0,104",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
206,2025-08-06 07:24:20.007,HELLER_PT5,IGH_ProfiTrainer_PT16,60006833,0000220621,SP3789," ","1,2,3,4,5",_N_TEST_1_MPF,29,NULL,NULL,NULL,NULL,2100,"1578,37",100,100,"-5,4902",108,288,0,NULL,"0,24353","0,10741","-0,05874","0,042572","-0,22168","24,8463","26,4","26,0587",22,"27,4","0,039","0,026","-0,015","0,022","-0,128",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
